gps_time,gps_seconds,baseline_length(m),heading(deg),pitch(deg),hdg_stdev(deg),ptch_stdev(deg),num_sats_used,sol_source,solution_status,position_type
2021-04-22 15:19:22.150,1303571962.150000,-1.0000000,137.2656403,-1.0908203,0.2924647,0.5275809,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.200,1303571962.200000,-1.0000000,137.1231537,-1.0132446,0.2912041,0.5248909,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.250,1303571962.250000,-1.0000000,137.1804810,-0.8749084,0.2919110,0.5256217,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.299,1303571962.300000,-1.0000000,137.1122589,-0.7044373,0.2922713,0.5260243,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.349,1303571962.350000,-1.0000000,137.0871429,-0.5432434,0.2913649,0.5242935,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.400,1303571962.400000,-1.0000000,137.0682068,-0.7125549,0.2931190,0.5265679,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.450,1303571962.450000,-1.0000000,137.1081848,-0.6671448,0.2926324,0.5254958,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.500,1303571962.500000,-1.0000000,137.1411743,-1.0021362,0.2921281,0.5251595,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.549,1303571962.550000,-1.0000000,137.2529755,-0.6268616,0.2918128,0.5249175,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.599,1303571962.600000,-1.0000000,137.0471497,-1.1398010,0.2929705,0.5260104,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.650,1303571962.650000,-1.0000000,137.0664978,-0.5990601,0.2930124,0.5265122,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.700,1303571962.700000,-1.0000000,137.2034912,-0.3686523,0.2926995,0.5265113,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.750,1303571962.750000,-1.0000000,137.1330566,-0.6939697,0.2918462,0.5242626,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.799,1303571962.800000,-1.0000000,137.0793457,-0.7338867,0.2924835,0.5253012,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.849,1303571962.850000,-1.0000000,136.8962708,-0.7002563,0.2918397,0.5246996,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.900,1303571962.900000,-1.0000000,137.1232910,-0.7562866,0.2915568,0.5248058,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:22.950,1303571962.950000,-1.0000000,137.1934814,-0.9149170,0.2901514,0.5223977,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.000,1303571963.000000,-1.0000000,137.1911926,-0.8954163,0.2903893,0.5222203,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.049,1303571963.050000,-1.0000000,137.1659698,-0.8518677,0.2899413,0.5210548,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.099,1303571963.100000,-1.0000000,137.0687103,-0.6729736,0.2899113,0.5210690,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.150,1303571963.150000,-1.0000000,137.0929718,-0.9513550,0.2897428,0.5208921,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.200,1303571963.200000,-1.0000000,137.1327209,-0.9708557,0.2895994,0.5198281,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.250,1303571963.250000,-1.0000000,137.1492004,-0.9242249,0.2896270,0.5213186,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.299,1303571963.300000,-1.0000000,136.9462433,-1.2778320,0.2815065,0.4937820,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.349,1303571963.350000,-1.0000000,137.0640411,-1.4061279,0.2828235,0.4957288,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.400,1303571963.400000,-1.0000000,136.9050140,-1.3021851,0.2839144,0.4974397,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.450,1303571963.450000,-1.0000000,137.0534363,-1.1455078,0.2836373,0.4971308,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.500,1303571963.500000,-1.0000000,137.0932617,-1.4526062,0.2838140,0.4973993,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.549,1303571963.550000,-1.0000000,136.9579926,-1.4126587,0.2827229,0.4954294,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.599,1303571963.600000,-1.0000000,136.9085846,-1.2486877,0.2833283,0.4950666,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.650,1303571963.650000,-1.0000000,137.0840607,-1.1072998,0.2836154,0.4957625,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.700,1303571963.700000,-1.0000000,136.9965515,-1.1972656,0.2829265,0.4941985,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.750,1303571963.750000,-1.0000000,136.9933014,-1.2098083,0.2821411,0.4930901,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.799,1303571963.800000,-1.0000000,136.9859009,-1.5485535,0.2826464,0.4943058,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.849,1303571963.850000,-1.0000000,136.9422150,-1.1913452,0.2823636,0.4937664,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.900,1303571963.900000,-1.0000000,136.9676208,-1.3404846,0.2810177,0.4916193,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:23.950,1303571963.950000,-1.0000000,136.9300232,-1.3900452,0.2824914,0.4933454,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.000,1303571964.000000,-1.0000000,136.9607544,-1.0962219,0.2818868,0.4922485,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.049,1303571964.050000,-1.0000000,136.9485626,-1.5034790,0.2810336,0.4915743,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.099,1303571964.100000,-1.0000000,136.9522858,-1.4157715,0.2807865,0.4912257,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.150,1303571964.150000,-1.0000000,137.0231476,-1.2349548,0.2799714,0.4901221,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.200,1303571964.200000,-1.0000000,137.0013733,-1.2352905,0.2799570,0.4906051,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.250,1303571964.250000,-1.0000000,137.0541382,-1.4183350,0.2804390,0.4910313,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.299,1303571964.300000,-1.0000000,137.0154724,-1.2888184,0.2805290,0.4910812,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.349,1303571964.350000,-1.0000000,137.0132599,-1.5932007,0.2792896,0.4892638,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.400,1303571964.400000,-1.0000000,136.9287109,-1.5663757,0.2790062,0.4892850,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.450,1303571964.450000,-1.0000000,136.9545288,-0.9443970,0.2785550,0.4878083,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.500,1303571964.500000,-1.0000000,137.0029449,-1.0746155,0.2799019,0.4895439,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.549,1303571964.550000,-1.0000000,137.0485382,-1.1072083,0.2802677,0.4904918,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.599,1303571964.600000,-1.0000000,136.9620972,-1.5195618,0.2819573,0.4927727,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.650,1303571964.650000,-1.0000000,136.9083405,-1.4184570,0.2833830,0.4951837,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.700,1303571964.700000,-1.0000000,137.0227509,-1.3857117,0.2838359,0.4966547,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.750,1303571964.750000,-1.0000000,136.9261475,-1.2214355,0.2831523,0.4954254,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.799,1303571964.800000,-1.0000000,136.9971771,-1.3630066,0.2841602,0.4975824,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.849,1303571964.850000,-1.0000000,136.8955078,-1.1905212,0.2836670,0.5116085,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.900,1303571964.900000,-1.0000000,136.9506683,-1.0841675,0.2831632,0.5100543,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:24.950,1303571964.950000,-1.0000000,136.9168091,-1.6264343,0.2826568,0.5093350,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.000,1303571965.000000,-1.0000000,136.8884277,-1.2833557,0.2822731,0.5094978,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.049,1303571965.050000,-1.0000000,136.9818573,-1.1382751,0.2824865,0.5096632,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.099,1303571965.100000,-1.0000000,137.0159760,-1.1383667,0.2816713,0.5089553,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.150,1303571965.150000,-1.0000000,136.9412994,-1.4436035,0.2810860,0.5080779,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.200,1303571965.200000,-1.0000000,136.8957062,-1.5772400,0.2802496,0.5059757,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.250,1303571965.250000,-1.0000000,137.0382538,-1.4060059,0.2803083,0.5070665,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.299,1303571965.300000,-1.0000000,136.9109192,-1.3896179,0.2788688,0.5021027,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.349,1303571965.350000,-1.0000000,136.8783264,-0.9997864,0.2780198,0.5010576,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.400,1303571965.400000,-1.0000000,136.9862976,-1.2906799,0.2772602,0.5002768,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.450,1303571965.450000,-1.0000000,136.9337616,-1.5012207,0.2784117,0.5020660,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.500,1303571965.500000,-1.0000000,136.9839630,-1.3887329,0.2783391,0.5015770,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.549,1303571965.550000,-1.0000000,136.8752594,-1.4588928,0.2777302,0.5008151,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.599,1303571965.600000,-1.0000000,136.9676819,-1.4685364,0.2777620,0.5010940,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.650,1303571965.650000,-1.0000000,136.8585358,-1.6328125,0.2774739,0.5003055,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.700,1303571965.700000,-1.0000000,136.9175110,-1.2898254,0.2776957,0.5003280,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.750,1303571965.750000,-1.0000000,136.9448395,-1.2059326,0.2767766,0.4997757,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.799,1303571965.800000,-1.0000000,137.0339050,-1.6311646,0.2793389,0.5046849,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.849,1303571965.850000,-1.0000000,136.9107971,-1.4857178,0.2784211,0.5032341,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.900,1303571965.900000,-1.0000000,136.8585663,-1.2023010,0.2781707,0.5028197,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:25.950,1303571965.950000,-1.0000000,136.9882812,-1.5738831,0.2784947,0.5042580,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.000,1303571966.000000,-1.0000000,136.9537811,-1.4194641,0.2779590,0.5037701,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.049,1303571966.050000,-1.0000000,136.9215851,-1.4632263,0.2775478,0.5024373,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.099,1303571966.100000,-1.0000000,137.0727081,-1.1643372,0.2775485,0.5024577,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.150,1303571966.150000,-1.0000000,136.9699554,-1.4626465,0.2771667,0.5014834,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.200,1303571966.200000,-1.0000000,136.8688507,-1.3636780,0.2772016,0.5013455,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.250,1303571966.250000,-1.0000000,136.8990173,-1.2633057,0.2768443,0.4996147,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.299,1303571966.300000,-1.0000000,136.9183655,-1.2729797,0.2779851,0.5017111,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.349,1303571966.350000,-1.0000000,137.0090485,-1.4215393,0.2788459,0.5050747,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.400,1303571966.400000,-1.0000000,136.9836731,-1.3111877,0.2780974,0.5037474,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.450,1303571966.450000,-1.0000000,136.9076233,-1.4301758,0.2774723,0.5025080,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.500,1303571966.500000,-1.0000000,136.9989319,-1.5147400,0.2781586,0.5029747,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.549,1303571966.550000,-1.0000000,136.8916321,-1.4762878,0.2785137,0.5030905,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.599,1303571966.600000,-1.0000000,136.9484406,-1.6261597,0.2797379,0.5051554,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.650,1303571966.650000,-1.0000000,136.9250031,-0.9855347,0.2793142,0.5040617,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.700,1303571966.700000,-1.0000000,136.9566040,-1.0983887,0.2796773,0.5047042,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.750,1303571966.750000,-1.0000000,136.9589844,-1.4501648,0.2804782,0.5061010,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.799,1303571966.800000,-1.0000000,136.9587250,-1.4107666,0.2802249,0.5057774,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.849,1303571966.850000,-1.0000000,136.9373627,-1.6148987,0.2804980,0.5061741,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.900,1303571966.900000,-1.0000000,136.8975067,-1.6373901,0.2809743,0.5066438,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:26.950,1303571966.950000,-1.0000000,136.8605957,-1.5313721,0.2813282,0.5068404,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.000,1303571967.000000,-1.0000000,136.9689941,-1.5529480,0.2824433,0.5086955,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.049,1303571967.050000,-1.0000000,137.0412598,-1.5834045,0.2817948,0.5082306,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.099,1303571967.100000,-1.0000000,136.9847565,-1.2528992,0.2818100,0.5082865,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.150,1303571967.150000,-1.0000000,136.8573151,-1.4705505,0.2815164,0.5074838,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.200,1303571967.200000,-1.0000000,136.8861847,-1.5212708,0.2816732,0.5096321,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.250,1303571967.250000,-1.0000000,137.0160980,-1.4883728,0.2809381,0.5091516,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.299,1303571967.300000,-1.0000000,137.1075134,-1.2705688,0.2283148,0.3988864,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.349,1303571967.350000,-1.0000000,137.0040741,-1.2981873,0.2285983,0.3992254,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.400,1303571967.400000,-1.0000000,136.9778442,-1.3703003,0.2280546,0.3983791,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.450,1303571967.450000,-1.0000000,137.0759583,-1.3497925,0.2283963,0.3989488,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.500,1303571967.500000,-1.0000000,137.1011047,-1.2650146,0.2282767,0.3985977,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.549,1303571967.550000,-1.0000000,136.9962921,-1.0306396,0.2276859,0.3971227,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.599,1303571967.600000,-1.0000000,137.0898285,-1.3605652,0.2282803,0.3986715,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.650,1303571967.650000,-1.0000000,137.0515137,-1.0633850,0.2271899,0.3973446,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.700,1303571967.700000,-1.0000000,137.0520172,-1.3083801,0.2270893,0.3978109,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.750,1303571967.750000,-1.0000000,137.0806274,-1.3104858,0.2267433,0.3975293,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.799,1303571967.800000,-1.0000000,136.9065704,-1.3240662,0.2267627,0.3970941,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.849,1303571967.850000,-1.0000000,136.9898987,-1.0239868,0.2266053,0.3968136,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.900,1303571967.900000,-1.0000000,137.0058899,-1.2061157,0.2256805,0.3955668,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:27.950,1303571967.950000,-1.0000000,137.0010529,-1.2062073,0.2259907,0.3962426,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.000,1303571968.000000,-1.0000000,136.9820862,-1.1334534,0.2263429,0.3969637,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.049,1303571968.050000,-1.0000000,137.0139160,-1.2121582,0.2262203,0.3967059,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.099,1303571968.100000,-1.0000000,137.0503998,-1.2681580,0.2267251,0.3975909,36,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.150,1303571968.150000,-1.0000000,136.9785919,-1.3388367,0.2266982,0.3982238,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.200,1303571968.200000,-1.0000000,137.1045990,-1.2887878,0.2264967,0.3986109,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.250,1303571968.250000,-1.0000000,137.0933228,-1.0853271,0.2263120,0.3985913,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.299,1303571968.300000,-1.0000000,137.0176849,-1.3229980,0.2257008,0.3979013,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.349,1303571968.350000,-1.0000000,137.0618744,-1.1470642,0.2253370,0.3971790,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.400,1303571968.400000,-1.0000000,137.1268463,-1.1869202,0.2255856,0.3977025,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.450,1303571968.450000,-1.0000000,136.9402466,-0.9948425,0.2262179,0.3985575,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.500,1303571968.500000,-1.0000000,137.0371704,-1.4473572,0.2267188,0.4001411,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.549,1303571968.550000,-1.0000000,137.0645447,-1.3873596,0.2270942,0.4011003,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.599,1303571968.600000,-1.0000000,137.0572510,-1.3492126,0.2270601,0.4004547,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.650,1303571968.650000,-1.0000000,137.0499268,-1.0542297,0.2266680,0.3997035,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.700,1303571968.700000,-1.0000000,137.1076508,-1.0259094,0.2266417,0.3998789,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.750,1303571968.750000,-1.0000000,136.9492035,-1.3080139,0.2267205,0.3999102,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.799,1303571968.800000,-1.0000000,137.0325317,-1.1229553,0.2257919,0.3985016,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.849,1303571968.850000,-1.0000000,137.0515442,-1.2114868,0.2261104,0.3989750,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.900,1303571968.900000,-1.0000000,137.0659790,-1.3634949,0.2262722,0.3991351,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:28.950,1303571968.950000,-1.0000000,137.0198822,-1.3363953,0.2258436,0.3984962,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.000,1303571969.000000,-1.0000000,137.0669098,-1.2946167,0.2255604,0.3976927,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.049,1303571969.050000,-1.0000000,137.0513916,-1.1624756,0.2258228,0.3978209,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.099,1303571969.100000,-1.0000000,137.1267853,-1.2268066,0.2247665,0.3961066,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.150,1303571969.150000,-1.0000000,137.0236969,-1.3519287,0.2258681,0.3976228,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.200,1303571969.200000,-1.0000000,137.0668030,-1.2963257,0.2268552,0.3988860,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.250,1303571969.250000,-1.0000000,137.0488586,-1.0979614,0.2267065,0.3984306,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.299,1303571969.300000,-1.0000000,137.0112152,-1.0334167,0.2268526,0.3983351,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.349,1303571969.350000,-1.0000000,137.0931396,-1.0166931,0.2271548,0.3985422,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.400,1303571969.400000,-1.0000000,137.0029144,-1.4119568,0.2279023,0.3998647,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.450,1303571969.450000,-1.0000000,137.0589752,-1.5899963,0.2281521,0.4001775,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.500,1303571969.500000,-1.0000000,137.0816650,-1.4168091,0.2278938,0.3995931,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.549,1303571969.550000,-1.0000000,136.9955444,-1.2863464,0.2282150,0.4006440,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.599,1303571969.600000,-1.0000000,137.0450287,-1.3992920,0.2280472,0.4004458,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.650,1303571969.650000,-1.0000000,137.0795441,-1.2083740,0.2282012,0.4000940,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.700,1303571969.700000,-1.0000000,137.0158997,-1.3733215,0.2284568,0.4001130,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.750,1303571969.750000,-1.0000000,137.0906372,-1.4112549,0.2287629,0.4003938,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.799,1303571969.800000,-1.0000000,137.0007629,-1.5771179,0.2285858,0.3999833,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.849,1303571969.850000,-1.0000000,137.0191956,-1.2915344,0.2289809,0.4005666,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.900,1303571969.900000,-1.0000000,137.0229645,-1.4886780,0.2290119,0.4003413,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:29.950,1303571969.950000,-1.0000000,137.1483002,-1.3235474,0.2289554,0.4004108,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.000,1303571970.000000,-1.0000000,137.0531464,-1.4168396,0.2292190,0.4001207,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.049,1303571970.050000,-1.0000000,137.0117035,-1.1356201,0.2291551,0.3999329,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.099,1303571970.100000,-1.0000000,137.0976257,-1.1896057,0.2286574,0.3990947,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.150,1303571970.150000,-1.0000000,137.0201263,-1.5231018,0.2282045,0.3989541,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.200,1303571970.200000,-1.0000000,136.9171295,-1.1787415,0.2291430,0.4007380,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.250,1303571970.250000,-1.0000000,137.0747375,-1.5952759,0.2284566,0.4001115,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.299,1303571970.300000,-1.0000000,137.1274109,-1.3654785,0.2278394,0.3997478,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.349,1303571970.350000,-1.0000000,137.1002045,-1.4318237,0.2277454,0.3996482,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.400,1303571970.400000,-1.0000000,137.0269165,-0.9754028,0.2273122,0.3988222,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.450,1303571970.450000,-1.0000000,137.0451965,-1.5332031,0.2272081,0.3993762,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.500,1303571970.500000,-1.0000000,137.0776978,-1.3019714,0.2276141,0.3995949,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.549,1303571970.550000,-1.0000000,136.9341736,-1.4495239,0.2286427,0.4016011,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.599,1303571970.600000,-1.0000000,137.1167145,-1.1607056,0.2282792,0.4010280,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.650,1303571970.650000,-1.0000000,136.9534760,-1.1159668,0.2280134,0.3998254,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.700,1303571970.700000,-1.0000000,136.9821472,-1.3648376,0.2278418,0.3990902,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.750,1303571970.750000,-1.0000000,137.1357574,-1.3737183,0.2278974,0.3996237,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.799,1303571970.800000,-1.0000000,137.0650482,-1.3462524,0.2275882,0.3985563,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.849,1303571970.850000,-1.0000000,136.9617157,-1.2276917,0.2281473,0.3990773,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.900,1303571970.900000,-1.0000000,136.9839325,-1.3719788,0.2277255,0.3984869,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:30.950,1303571970.950000,-1.0000000,137.0563812,-1.4932861,0.2278471,0.3983159,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:19:31.000,1303571971.000000,-1.0000000,137.1932373,-1.2172852,0.2267129,0.3963937,35,4,SOL_COMPUTED,NARROW_INT
